День месяца;День недели;№ Шара;Кол-во выпадений;Шанс (%);Тип
25;воскресенье;5;1;0,0833;Редкое
25;воскресенье;10;1;0,0833;Редкое
25;воскресенье;20;1;0,0833;Редкое
26;понедельник;9;3;0,25;Частое
26;понедельник;2;2;0,1667;Частое
26;понедельник;7;1;0,0833;Частое
26;понедельник;8;1;0,0833;Частое
26;понедельник;15;1;0,0833;Частое
26;понедельник;4;1;0,0833;Частое
26;понедельник;1;1;0,0833;Частое
26;понедельник;14;1;0,0833;Частое
26;понедельник;18;1;0,0833;Частое
26;понедельник;9;3;0,25;Редкое
26;понедельник;2;2;0,1667;Редкое
26;понедельник;7;1;0,0833;Редкое
26;понедельник;8;1;0,0833;Редкое
26;понедельник;15;1;0,0833;Редкое
26;понедельник;4;1;0,0833;Редкое
26;понедельник;1;1;0,0833;Редкое
26;понедельник;14;1;0,0833;Редкое
26;понедельник;18;1;0,0833;Редкое
26;вторник;6;2;0,1667;Частое
26;вторник;4;2;0,1667;Частое
26;вторник;18;2;0,1667;Частое
26;вторник;11;1;0,0833;Частое
26;вторник;17;1;0,0833;Частое
26;вторник;20;1;0,0833;Частое
26;вторник;1;1;0,0833;Частое
26;вторник;2;1;0,0833;Частое
26;вторник;5;1;0,0833;Частое
26;вторник;6;2;0,1667;Редкое
26;вторник;4;2;0,1667;Редкое
26;вторник;18;2;0,1667;Редкое
26;вторник;11;1;0,0833;Редкое
26;вторник;17;1;0,0833;Редкое
26;вторник;20;1;0,0833;Редкое
26;вторник;1;1;0,0833;Редкое
26;вторник;2;1;0,0833;Редкое
26;вторник;5;1;0,0833;Редкое
26;среда;8;2;0,1667;Частое
26;среда;9;2;0,1667;Частое
26;среда;19;2;0,1667;Частое
26;среда;13;2;0,1667;Частое
26;среда;2;2;0,1667;Частое
26;среда;17;1;0,0833;Частое
26;среда;18;1;0,0833;Частое
26;среда;8;2;0,1667;Редкое
26;среда;9;2;0,1667;Редкое
26;среда;19;2;0,1667;Редкое
26;среда;13;2;0,1667;Редкое
26;среда;2;2;0,1667;Редкое
26;среда;17;1;0,0833;Редкое
26;среда;18;1;0,0833;Редкое
26;четверг;18;4;0,1667;Частое
26;четверг;15;2;0,0833;Частое
26;четверг;4;2;0,0833;Частое
26;четверг;9;2;0,0833;Частое
26;четверг;3;2;0,0833;Частое
26;четверг;20;2;0,0833;Частое
26;четверг;12;2;0,0833;Частое
26;четверг;5;1;0,0417;Частое
26;четверг;8;1;0,0417;Частое
26;четверг;2;1;0,0417;Частое
26;четверг;20;2;0,0833;Редкое
26;четверг;12;2;0,0833;Редкое
26;четверг;5;1;0,0417;Редкое
26;четверг;8;1;0,0417;Редкое
26;четверг;2;1;0,0417;Редкое
26;четверг;14;1;0,0417;Редкое
26;четверг;19;1;0,0417;Редкое
26;четверг;17;1;0,0417;Редкое
26;четверг;16;1;0,0417;Редкое
26;четверг;10;1;0,0417;Редкое
26;пятница;16;2;0,1667;Частое
26;пятница;20;2;0,1667;Частое
26;пятница;2;1;0,0833;Частое
26;пятница;17;1;0,0833;Частое
26;пятница;18;1;0,0833;Частое
26;пятница;19;1;0,0833;Частое
26;пятница;5;1;0,0833;Частое
26;пятница;8;1;0,0833;Частое
26;пятница;6;1;0,0833;Частое
26;пятница;15;1;0,0833;Частое
26;пятница;16;2;0,1667;Редкое
26;пятница;20;2;0,1667;Редкое
26;пятница;2;1;0,0833;Редкое
26;пятница;17;1;0,0833;Редкое
26;пятница;18;1;0,0833;Редкое
26;пятница;19;1;0,0833;Редкое
26;пятница;5;1;0,0833;Редкое
26;пятница;8;1;0,0833;Редкое
26;пятница;6;1;0,0833;Редкое
26;пятница;15;1;0,0833;Редкое
26;воскресенье;16;3;0,25;Частое
26;воскресенье;14;2;0,1667;Частое
26;воскресенье;8;2;0,1667;Частое
26;воскресенье;4;2;0,1667;Частое
26;воскресенье;17;1;0,0833;Частое
26;воскресенье;5;1;0,0833;Частое
26;воскресенье;15;1;0,0833;Частое
26;воскресенье;16;3;0,25;Редкое
26;воскресенье;14;2;0,1667;Редкое
26;воскресенье;8;2;0,1667;Редкое
26;воскресенье;4;2;0,1667;Редкое
26;воскресенье;17;1;0,0833;Редкое
26;воскресенье;5;1;0,0833;Редкое
26;воскресенье;15;1;0,0833;Редкое
27;понедельник;19;2;0,1667;Частое
27;понедельник;12;2;0,1667;Частое
27;понедельник;5;1;0,0833;Частое
27;понедельник;10;1;0,0833;Частое
27;понедельник;1;1;0,0833;Частое
27;понедельник;4;1;0,0833;Частое
27;понедельник;8;1;0,0833;Частое
27;понедельник;3;1;0,0833;Частое
27;понедельник;17;1;0,0833;Частое
27;понедельник;13;1;0,0833;Частое
27;понедельник;19;2;0,1667;Редкое
27;понедельник;12;2;0,1667;Редкое
27;понедельник;5;1;0,0833;Редкое
27;понедельник;10;1;0,0833;Редкое
27;понедельник;1;1;0,0833;Редкое
27;понедельник;4;1;0,0833;Редкое
27;понедельник;8;1;0,0833;Редкое
27;понедельник;3;1;0,0833;Редкое
27;понедельник;17;1;0,0833;Редкое
27;понедельник;13;1;0,0833;Редкое
27;вторник;1;1;0,0833;Частое
27;вторник;4;1;0,0833;Частое
27;вторник;19;1;0,0833;Частое
27;вторник;6;1;0,0833;Частое
27;вторник;11;1;0,0833;Частое
27;вторник;13;1;0,0833;Частое
27;вторник;2;1;0,0833;Частое
27;вторник;16;1;0,0833;Частое
27;вторник;18;1;0,0833;Частое
27;вторник;3;1;0,0833;Частое
27;вторник;19;1;0,0833;Редкое
27;вторник;6;1;0,0833;Редкое
27;вторник;11;1;0,0833;Редкое
27;вторник;13;1;0,0833;Редкое
27;вторник;2;1;0,0833;Редкое
27;вторник;16;1;0,0833;Редкое
27;вторник;18;1;0,0833;Редкое
27;вторник;3;1;0,0833;Редкое
27;вторник;7;1;0,0833;Редкое
27;вторник;10;1;0,0833;Редкое
27;среда;18;2;0,1667;Частое
27;среда;6;2;0,1667;Частое
27;среда;3;1;0,0833;Частое
27;среда;7;1;0,0833;Частое
27;среда;5;1;0,0833;Частое
27;среда;9;1;0,0833;Частое
27;среда;12;1;0,0833;Частое
27;среда;8;1;0,0833;Частое
27;среда;13;1;0,0833;Частое
27;среда;16;1;0,0833;Частое
27;среда;18;2;0,1667;Редкое
27;среда;6;2;0,1667;Редкое
27;среда;3;1;0,0833;Редкое
27;среда;7;1;0,0833;Редкое
27;среда;5;1;0,0833;Редкое
27;среда;9;1;0,0833;Редкое
27;среда;12;1;0,0833;Редкое
27;среда;8;1;0,0833;Редкое
27;среда;13;1;0,0833;Редкое
27;среда;16;1;0,0833;Редкое
27;четверг;5;2;0,1667;Частое
27;четверг;9;2;0,1667;Частое
27;четверг;13;1;0,0833;Частое
27;четверг;17;1;0,0833;Частое
27;четверг;20;1;0,0833;Частое
27;четверг;1;1;0,0833;Частое
27;четверг;14;1;0,0833;Частое
27;четверг;16;1;0,0833;Частое
27;четверг;3;1;0,0833;Частое
27;четверг;15;1;0,0833;Частое
27;четверг;5;2;0,1667;Редкое
27;четверг;9;2;0,1667;Редкое
27;четверг;13;1;0,0833;Редкое
27;четверг;17;1;0,0833;Редкое
27;четверг;20;1;0,0833;Редкое
27;четверг;1;1;0,0833;Редкое
27;четверг;14;1;0,0833;Редкое
27;четверг;16;1;0,0833;Редкое
27;четверг;3;1;0,0833;Редкое
27;четверг;15;1;0,0833;Редкое
27;пятница;9;3;0,125;Частое
27;пятница;13;3;0,125;Частое
27;пятница;6;2;0,0833;Частое
27;пятница;11;2;0,0833;Частое
27;пятница;19;2;0,0833;Частое
27;пятница;14;2;0,0833;Частое
27;пятница;18;2;0,0833;Частое
27;пятница;15;2;0,0833;Частое
27;пятница;3;1;0,0417;Частое
27;пятница;8;1;0,0417;Частое
27;пятница;19;2;0,0833;Редкое
27;пятница;14;2;0,0833;Редкое
27;пятница;18;2;0,0833;Редкое
27;пятница;15;2;0,0833;Редкое
27;пятница;3;1;0,0417;Редкое
27;пятница;8;1;0,0417;Редкое
27;пятница;1;1;0,0417;Редкое
27;пятница;4;1;0,0417;Редкое
27;пятница;2;1;0,0417;Редкое
27;пятница;17;1;0,0417;Редкое
27;суббота;13;2;0,1667;Частое
27;суббота;3;2;0,1667;Частое
27;суббота;10;1;0,0833;Частое
27;суббота;18;1;0,0833;Частое
27;суббота;2;1;0,0833;Частое
27;суббота;11;1;0,0833;Частое
27;суббота;14;1;0,0833;Частое
27;суббота;19;1;0,0833;Частое
27;суббота;5;1;0,0833;Частое
27;суббота;17;1;0,0833;Частое
27;суббота;13;2;0,1667;Редкое
27;суббота;3;2;0,1667;Редкое
27;суббота;10;1;0,0833;Редкое
27;суббота;18;1;0,0833;Редкое
27;суббота;2;1;0,0833;Редкое
27;суббота;11;1;0,0833;Редкое
27;суббота;14;1;0,0833;Редкое
27;суббота;19;1;0,0833;Редкое
27;суббота;5;1;0,0833;Редкое
27;суббота;17;1;0,0833;Редкое
28;вторник;5;2;0,1667;Частое
28;вторник;3;2;0,1667;Частое
28;вторник;12;2;0,1667;Частое
28;вторник;1;1;0,0833;Частое
28;вторник;10;1;0,0833;Частое
28;вторник;4;1;0,0833;Частое
28;вторник;13;1;0,0833;Частое
28;вторник;8;1;0,0833;Частое
28;вторник;19;1;0,0833;Частое
28;вторник;5;2;0,1667;Редкое
28;вторник;3;2;0,1667;Редкое
28;вторник;12;2;0,1667;Редкое
28;вторник;1;1;0,0833;Редкое
28;вторник;10;1;0,0833;Редкое
28;вторник;4;1;0,0833;Редкое
28;вторник;13;1;0,0833;Редкое
28;вторник;8;1;0,0833;Редкое
28;вторник;19;1;0,0833;Редкое
28;среда;12;2;0,1667;Частое
28;среда;8;2;0,1667;Частое
28;среда;3;1;0,0833;Частое
28;среда;5;1;0,0833;Частое
28;среда;9;1;0,0833;Частое
28;среда;14;1;0,0833;Частое
28;среда;20;1;0,0833;Частое
28;среда;10;1;0,0833;Частое
28;среда;17;1;0,0833;Частое
28;среда;19;1;0,0833;Частое
28;среда;12;2;0,1667;Редкое
28;среда;8;2;0,1667;Редкое
28;среда;3;1;0,0833;Редкое
28;среда;5;1;0,0833;Редкое
28;среда;9;1;0,0833;Редкое
28;среда;14;1;0,0833;Редкое
28;среда;20;1;0,0833;Редкое
28;среда;10;1;0,0833;Редкое
28;среда;17;1;0,0833;Редкое
28;среда;19;1;0,0833;Редкое
28;четверг;8;2;0,1667;Частое
28;четверг;11;2;0,1667;Частое
28;четверг;7;2;0,1667;Частое
28;четверг;14;1;0,0833;Частое
28;четверг;5;1;0,0833;Частое
28;четверг;6;1;0,0833;Частое
28;четверг;10;1;0,0833;Частое
28;четверг;2;1;0,0833;Частое
28;четверг;17;1;0,0833;Частое
28;четверг;8;2;0,1667;Редкое
28;четверг;11;2;0,1667;Редкое
28;четверг;7;2;0,1667;Редкое
28;четверг;14;1;0,0833;Редкое
28;четверг;5;1;0,0833;Редкое
28;четверг;6;1;0,0833;Редкое
28;четверг;10;1;0,0833;Редкое
28;четверг;2;1;0,0833;Редкое
28;четверг;17;1;0,0833;Редкое
28;пятница;11;3;0,25;Частое
28;пятница;1;2;0,1667;Частое
28;пятница;19;1;0,0833;Частое
28;пятница;14;1;0,0833;Частое
28;пятница;4;1;0,0833;Частое
28;пятница;7;1;0,0833;Частое
28;пятница;17;1;0,0833;Частое
28;пятница;8;1;0,0833;Частое
28;пятница;13;1;0,0833;Частое
28;пятница;11;3;0,25;Редкое
28;пятница;1;2;0,1667;Редкое
28;пятница;19;1;0,0833;Редкое
28;пятница;14;1;0,0833;Редкое
28;пятница;4;1;0,0833;Редкое
28;пятница;7;1;0,0833;Редкое
28;пятница;17;1;0,0833;Редкое
28;пятница;8;1;0,0833;Редкое
28;пятница;13;1;0,0833;Редкое
28;суббота;7;4;0,1667;Частое
28;суббота;6;4;0,1667;Частое
28;суббота;16;2;0,0833;Частое
28;суббота;18;2;0,0833;Частое
28;суббота;8;2;0,0833;Частое
28;суббота;17;2;0,0833;Частое
28;суббота;20;2;0,0833;Частое
28;суббота;9;1;0,0417;Частое
28;суббота;15;1;0,0417;Частое
28;суббота;4;1;0,0417;Частое
28;суббота;18;2;0,0833;Редкое
28;суббота;8;2;0,0833;Редкое
28;суббота;17;2;0,0833;Редкое
28;суббота;20;2;0,0833;Редкое
28;суббота;9;1;0,0417;Редкое
28;суббота;15;1;0,0417;Редкое
28;суббота;4;1;0,0417;Редкое
28;суббота;11;1;0,0417;Редкое
28;суббота;1;1;0,0417;Редкое
28;суббота;2;1;0,0417;Редкое
28;воскресенье;7;2;0,1667;Частое
28;воскресенье;17;2;0,1667;Частое
28;воскресенье;3;1;0,0833;Частое
28;воскресенье;4;1;0,0833;Частое
28;воскресенье;19;1;0,0833;Частое
28;воскресенье;15;1;0,0833;Частое
28;воскресенье;20;1;0,0833;Частое
28;воскресенье;1;1;0,0833;Частое
28;воскресенье;18;1;0,0833;Частое
28;воскресенье;6;1;0,0833;Частое
28;воскресенье;7;2;0,1667;Редкое
28;воскресенье;17;2;0,1667;Редкое
28;воскресенье;3;1;0,0833;Редкое
28;воскресенье;4;1;0,0833;Редкое
28;воскресенье;19;1;0,0833;Редкое
28;воскресенье;15;1;0,0833;Редкое
28;воскресенье;20;1;0,0833;Редкое
28;воскресенье;1;1;0,0833;Редкое
28;воскресенье;18;1;0,0833;Редкое
28;воскресенье;6;1;0,0833;Редкое
29;понедельник;13;2;0,1667;Частое
29;понедельник;20;2;0,1667;Частое
29;понедельник;18;1;0,0833;Частое
29;понедельник;19;1;0,0833;Частое
29;понедельник;2;1;0,0833;Частое
29;понедельник;10;1;0,0833;Частое
29;понедельник;3;1;0,0833;Частое
29;понедельник;4;1;0,0833;Частое
29;понедельник;5;1;0,0833;Частое
29;понедельник;14;1;0,0833;Частое
29;понедельник;13;2;0,1667;Редкое
29;понедельник;20;2;0,1667;Редкое
29;понедельник;18;1;0,0833;Редкое
29;понедельник;19;1;0,0833;Редкое
29;понедельник;2;1;0,0833;Редкое
29;понедельник;10;1;0,0833;Редкое
29;понедельник;3;1;0,0833;Редкое
29;понедельник;4;1;0,0833;Редкое
29;понедельник;5;1;0,0833;Редкое
29;понедельник;14;1;0,0833;Редкое
29;среда;1;3;0,125;Частое
29;среда;3;2;0,0833;Частое
29;среда;19;2;0,0833;Частое
29;среда;5;2;0,0833;Частое
29;среда;10;2;0,0833;Частое
29;среда;11;2;0,0833;Частое
29;среда;6;2;0,0833;Частое
29;среда;13;2;0,0833;Частое
29;среда;12;1;0,0417;Частое
29;среда;17;1;0,0417;Частое
29;среда;11;2;0,0833;Редкое
29;среда;6;2;0,0833;Редкое
29;среда;13;2;0,0833;Редкое
29;среда;12;1;0,0417;Редкое
29;среда;17;1;0,0417;Редкое
29;среда;15;1;0,0417;Редкое
29;среда;8;1;0,0417;Редкое
29;среда;18;1;0,0417;Редкое
29;среда;2;1;0,0417;Редкое
29;среда;4;1;0,0417;Редкое
29;четверг;3;2;0,1667;Частое
29;четверг;8;2;0,1667;Частое
29;четверг;16;1;0,0833;Частое
29;четверг;7;1;0,0833;Частое
29;четверг;12;1;0,0833;Частое
29;четверг;5;1;0,0833;Частое
29;четверг;6;1;0,0833;Частое
29;четверг;17;1;0,0833;Частое
29;четверг;2;1;0,0833;Частое
29;четверг;10;1;0,0833;Частое
29;четверг;3;2;0,1667;Редкое
29;четверг;8;2;0,1667;Редкое
29;четверг;16;1;0,0833;Редкое
29;четверг;7;1;0,0833;Редкое
29;четверг;12;1;0,0833;Редкое
29;четверг;5;1;0,0833;Редкое
29;четверг;6;1;0,0833;Редкое
29;четверг;17;1;0,0833;Редкое
29;четверг;2;1;0,0833;Редкое
29;четверг;10;1;0,0833;Редкое
29;пятница;1;2;0,1667;Частое
29;пятница;11;1;0,0833;Частое
29;пятница;13;1;0,0833;Частое
29;пятница;19;1;0,0833;Частое
29;пятница;7;1;0,0833;Частое
29;пятница;8;1;0,0833;Частое
29;пятница;6;1;0,0833;Частое
29;пятница;10;1;0,0833;Частое
29;пятница;14;1;0,0833;Частое
29;пятница;3;1;0,0833;Частое
29;пятница;11;1;0,0833;Редкое
29;пятница;13;1;0,0833;Редкое
29;пятница;19;1;0,0833;Редкое
29;пятница;7;1;0,0833;Редкое
29;пятница;8;1;0,0833;Редкое
29;пятница;6;1;0,0833;Редкое
29;пятница;10;1;0,0833;Редкое
29;пятница;14;1;0,0833;Редкое
29;пятница;3;1;0,0833;Редкое
29;пятница;9;1;0,0833;Редкое
29;суббота;8;2;0,1667;Частое
29;суббота;13;2;0,1667;Частое
29;суббота;15;2;0,1667;Частое
29;суббота;1;1;0,0833;Частое
29;суббота;2;1;0,0833;Частое
29;суббота;3;1;0,0833;Частое
29;суббота;9;1;0,0833;Частое
29;суббота;18;1;0,0833;Частое
29;суббота;19;1;0,0833;Частое
29;суббота;8;2;0,1667;Редкое
29;суббота;13;2;0,1667;Редкое
29;суббота;15;2;0,1667;Редкое
29;суббота;1;1;0,0833;Редкое
29;суббота;2;1;0,0833;Редкое
29;суббота;3;1;0,0833;Редкое
29;суббота;9;1;0,0833;Редкое
29;суббота;18;1;0,0833;Редкое
29;суббота;19;1;0,0833;Редкое
29;воскресенье;1;2;0,1667;Частое
29;воскресенье;17;2;0,1667;Частое
29;воскресенье;8;1;0,0833;Частое
29;воскресенье;18;1;0,0833;Частое
29;воскресенье;19;1;0,0833;Частое
29;воскресенье;9;1;0,0833;Частое
29;воскресенье;12;1;0,0833;Частое
29;воскресенье;13;1;0,0833;Частое
29;воскресенье;15;1;0,0833;Частое
29;воскресенье;6;1;0,0833;Частое
29;воскресенье;1;2;0,1667;Редкое
29;воскресенье;17;2;0,1667;Редкое
29;воскресенье;8;1;0,0833;Редкое
29;воскресенье;18;1;0,0833;Редкое
29;воскресенье;19;1;0,0833;Редкое
29;воскресенье;9;1;0,0833;Редкое
29;воскресенье;12;1;0,0833;Редкое
29;воскресенье;13;1;0,0833;Редкое
29;воскресенье;15;1;0,0833;Редкое
29;воскресенье;6;1;0,0833;Редкое
30;понедельник;13;3;0,25;Частое
30;понедельник;5;2;0,1667;Частое
30;понедельник;15;2;0,1667;Частое
30;понедельник;16;2;0,1667;Частое
30;понедельник;7;1;0,0833;Частое
30;понедельник;3;1;0,0833;Частое
30;понедельник;1;1;0,0833;Частое
30;понедельник;13;3;0,25;Редкое
30;понедельник;5;2;0,1667;Редкое
30;понедельник;15;2;0,1667;Редкое
30;понедельник;16;2;0,1667;Редкое
30;понедельник;7;1;0,0833;Редкое
30;понедельник;3;1;0,0833;Редкое
30;понедельник;1;1;0,0833;Редкое
30;вторник;11;3;0,25;Частое
30;вторник;18;2;0,1667;Частое
30;вторник;7;2;0,1667;Частое
30;вторник;3;1;0,0833;Частое
30;вторник;13;1;0,0833;Частое
30;вторник;2;1;0,0833;Частое
30;вторник;15;1;0,0833;Частое
30;вторник;17;1;0,0833;Частое
30;вторник;11;3;0,25;Редкое
30;вторник;18;2;0,1667;Редкое
30;вторник;7;2;0,1667;Редкое
30;вторник;3;1;0,0833;Редкое
30;вторник;13;1;0,0833;Редкое
30;вторник;2;1;0,0833;Редкое
30;вторник;15;1;0,0833;Редкое
30;вторник;17;1;0,0833;Редкое
30;четверг;17;4;0,1667;Частое
30;четверг;18;4;0,1667;Частое
30;четверг;4;2;0,0833;Частое
30;четверг;9;2;0,0833;Частое
30;четверг;5;2;0,0833;Частое
30;четверг;1;1;0,0417;Частое
30;четверг;10;1;0,0417;Частое
30;четверг;13;1;0,0417;Частое
30;четверг;7;1;0,0417;Частое
30;четверг;19;1;0,0417;Частое
30;четверг;1;1;0,0417;Редкое
30;четверг;10;1;0,0417;Редкое
30;четверг;13;1;0,0417;Редкое
30;четверг;7;1;0,0417;Редкое
30;четверг;19;1;0,0417;Редкое
30;четверг;8;1;0,0417;Редкое
30;четверг;15;1;0,0417;Редкое
30;четверг;6;1;0,0417;Редкое
30;четверг;11;1;0,0417;Редкое
30;четверг;14;1;0,0417;Редкое
30;пятница;7;2;0,1667;Частое
30;пятница;13;2;0,1667;Частое
30;пятница;4;1;0,0833;Частое
30;пятница;9;1;0,0833;Частое
30;пятница;3;1;0,0833;Частое
30;пятница;12;1;0,0833;Частое
30;пятница;16;1;0,0833;Частое
30;пятница;18;1;0,0833;Частое
30;пятница;6;1;0,0833;Частое
30;пятница;8;1;0,0833;Частое
30;пятница;7;2;0,1667;Редкое
30;пятница;13;2;0,1667;Редкое
30;пятница;4;1;0,0833;Редкое
30;пятница;9;1;0,0833;Редкое
30;пятница;3;1;0,0833;Редкое
30;пятница;12;1;0,0833;Редкое
30;пятница;16;1;0,0833;Редкое
30;пятница;18;1;0,0833;Редкое
30;пятница;6;1;0,0833;Редкое
30;пятница;8;1;0,0833;Редкое
30;суббота;5;2;0,1667;Частое
30;суббота;20;2;0,1667;Частое
30;суббота;2;1;0,0833;Частое
30;суббота;13;1;0,0833;Частое
30;суббота;17;1;0,0833;Частое
30;суббота;8;1;0,0833;Частое
30;суббота;10;1;0,0833;Частое
30;суббота;7;1;0,0833;Частое
30;суббота;9;1;0,0833;Частое
30;суббота;14;1;0,0833;Частое
30;суббота;5;2;0,1667;Редкое
30;суббота;20;2;0,1667;Редкое
30;суббота;2;1;0,0833;Редкое
30;суббота;13;1;0,0833;Редкое
30;суббота;17;1;0,0833;Редкое
30;суббота;8;1;0,0833;Редкое
30;суббота;10;1;0,0833;Редкое
30;суббота;7;1;0,0833;Редкое
30;суббота;9;1;0,0833;Редкое
30;суббота;14;1;0,0833;Редкое
30;воскресенье;14;2;0,1667;Частое
30;воскресенье;6;2;0,1667;Частое
30;воскресенье;11;1;0,0833;Частое
30;воскресенье;17;1;0,0833;Частое
30;воскресенье;10;1;0,0833;Частое
30;воскресенье;18;1;0,0833;Частое
30;воскресенье;3;1;0,0833;Частое
30;воскресенье;7;1;0,0833;Частое
30;воскресенье;4;1;0,0833;Частое
30;воскресенье;13;1;0,0833;Частое
30;воскресенье;14;2;0,1667;Редкое
30;воскресенье;6;2;0,1667;Редкое
30;воскресенье;11;1;0,0833;Редкое
30;воскресенье;17;1;0,0833;Редкое
30;воскресенье;10;1;0,0833;Редкое
30;воскресенье;18;1;0,0833;Редкое
30;воскресенье;3;1;0,0833;Редкое
30;воскресенье;7;1;0,0833;Редкое
30;воскресенье;4;1;0,0833;Редкое
30;воскресенье;13;1;0,0833;Редкое
31;вторник;4;1;0,0833;Частое
31;вторник;14;1;0,0833;Частое
31;вторник;17;1;0,0833;Частое
31;вторник;7;1;0,0833;Частое
31;вторник;8;1;0,0833;Частое
31;вторник;12;1;0,0833;Частое
31;вторник;9;1;0,0833;Частое
31;вторник;13;1;0,0833;Частое
31;вторник;15;1;0,0833;Частое
31;вторник;1;1;0,0833;Частое
31;вторник;17;1;0,0833;Редкое
31;вторник;7;1;0,0833;Редкое
31;вторник;8;1;0,0833;Редкое
31;вторник;12;1;0,0833;Редкое
31;вторник;9;1;0,0833;Редкое
31;вторник;13;1;0,0833;Редкое
31;вторник;15;1;0,0833;Редкое
31;вторник;1;1;0,0833;Редкое
31;вторник;2;1;0,0833;Редкое
31;вторник;11;1;0,0833;Редкое
31;среда;13;2;0,1667;Частое
31;среда;14;2;0,1667;Частое
31;среда;3;1;0,0833;Частое
31;среда;6;1;0,0833;Частое
31;среда;19;1;0,0833;Частое
31;среда;15;1;0,0833;Частое
31;среда;18;1;0,0833;Частое
31;среда;17;1;0,0833;Частое
31;среда;5;1;0,0833;Частое
31;среда;10;1;0,0833;Частое
31;среда;13;2;0,1667;Редкое
31;среда;14;2;0,1667;Редкое
31;среда;3;1;0,0833;Редкое
31;среда;6;1;0,0833;Редкое
31;среда;19;1;0,0833;Редкое
31;среда;15;1;0,0833;Редкое
31;среда;18;1;0,0833;Редкое
31;среда;17;1;0,0833;Редкое
31;среда;5;1;0,0833;Редкое
31;среда;10;1;0,0833;Редкое
31;пятница;6;2;0,1667;Частое
31;пятница;14;2;0,1667;Частое
31;пятница;20;1;0,0833;Частое
31;пятница;2;1;0,0833;Частое
31;пятница;3;1;0,0833;Частое
31;пятница;7;1;0,0833;Частое
31;пятница;9;1;0,0833;Частое
31;пятница;4;1;0,0833;Частое
31;пятница;16;1;0,0833;Частое
31;пятница;19;1;0,0833;Частое
31;пятница;6;2;0,1667;Редкое
31;пятница;14;2;0,1667;Редкое
31;пятница;20;1;0,0833;Редкое
31;пятница;2;1;0,0833;Редкое
31;пятница;3;1;0,0833;Редкое
31;пятница;7;1;0,0833;Редкое
31;пятница;9;1;0,0833;Редкое
31;пятница;4;1;0,0833;Редкое
31;пятница;16;1;0,0833;Редкое
31;пятница;19;1;0,0833;Редкое
31;суббота;5;2;0,1667;Частое
31;суббота;18;2;0,1667;Частое
31;суббота;1;1;0,0833;Частое
31;суббота;16;1;0,0833;Частое
31;суббота;19;1;0,0833;Частое
31;суббота;3;1;0,0833;Частое
31;суббота;8;1;0,0833;Частое
31;суббота;4;1;0,0833;Частое
31;суббота;9;1;0,0833;Частое
31;суббота;14;1;0,0833;Частое
31;суббота;5;2;0,1667;Редкое
31;суббота;18;2;0,1667;Редкое
31;суббота;1;1;0,0833;Редкое
31;суббота;16;1;0,0833;Редкое
31;суббота;19;1;0,0833;Редкое
31;суббота;3;1;0,0833;Редкое
31;суббота;8;1;0,0833;Редкое
31;суббота;4;1;0,0833;Редкое
31;суббота;9;1;0,0833;Редкое
31;суббота;14;1;0,0833;Редкое
31;воскресенье;17;2;0,1667;Частое
31;воскресенье;10;2;0,1667;Частое
31;воскресенье;1;1;0,0833;Частое
31;воскресенье;20;1;0,0833;Частое
31;воскресенье;3;1;0,0833;Частое
31;воскресенье;8;1;0,0833;Частое
31;воскресенье;9;1;0,0833;Частое
31;воскресенье;18;1;0,0833;Частое
31;воскресенье;2;1;0,0833;Частое
31;воскресенье;15;1;0,0833;Частое
31;воскресенье;17;2;0,1667;Редкое
31;воскресенье;10;2;0,1667;Редкое
31;воскресенье;1;1;0,0833;Редкое
31;воскресенье;20;1;0,0833;Редкое
31;воскресенье;3;1;0,0833;Редкое
31;воскресенье;8;1;0,0833;Редкое
31;воскресенье;9;1;0,0833;Редкое
31;воскресенье;18;1;0,0833;Редкое
31;воскресенье;2;1;0,0833;Редкое
31;воскресенье;15;1;0,0833;Редкое
