День месяца;День недели;№ Шара;Кол-во выпадений;Шанс (%);Тип
25;воскресенье;16;1;0,0833;Частое
25;воскресенье;17;1;0,0833;Частое
25;воскресенье;12;1;0,0833;Частое
25;воскресенье;1;1;0,0833;Редкое
25;воскресенье;5;1;0,0833;Редкое
25;воскресенье;6;1;0,0833;Редкое
25;воскресенье;4;1;0,0833;Редкое
25;воскресенье;19;1;0,0833;Редкое
25;воскресенье;15;1;0,0833;Редкое
25;воскресенье;16;1;0,0833;Редкое
25;воскресенье;17;1;0,0833;Редкое
25;воскресенье;12;1;0,0833;Редкое
25;воскресенье;18;1;0,0833;Редкое
26;понедельник;16;2;0,1667;Частое
26;понедельник;20;2;0,1667;Частое
26;понедельник;6;2;0,1667;Частое
26;понедельник;11;2;0,1667;Частое
26;понедельник;5;1;0,0833;Частое
26;понедельник;1;1;0,0833;Частое
26;понедельник;8;1;0,0833;Частое
26;понедельник;10;1;0,0833;Частое
26;понедельник;16;2;0,1667;Редкое
26;понедельник;20;2;0,1667;Редкое
26;понедельник;6;2;0,1667;Редкое
26;понедельник;11;2;0,1667;Редкое
26;понедельник;5;1;0,0833;Редкое
26;понедельник;1;1;0,0833;Редкое
26;понедельник;8;1;0,0833;Редкое
26;понедельник;10;1;0,0833;Редкое
26;вторник;2;3;0,25;Частое
26;вторник;9;2;0,1667;Частое
26;вторник;8;2;0,1667;Частое
26;вторник;19;1;0,0833;Частое
26;вторник;12;1;0,0833;Частое
26;вторник;1;1;0,0833;Частое
26;вторник;14;1;0,0833;Частое
26;вторник;17;1;0,0833;Частое
26;вторник;2;3;0,25;Редкое
26;вторник;9;2;0,1667;Редкое
26;вторник;8;2;0,1667;Редкое
26;вторник;19;1;0,0833;Редкое
26;вторник;12;1;0,0833;Редкое
26;вторник;1;1;0,0833;Редкое
26;вторник;14;1;0,0833;Редкое
26;вторник;17;1;0,0833;Редкое
26;среда;13;2;0,1667;Частое
26;среда;18;2;0,1667;Частое
26;среда;1;1;0,0833;Частое
26;среда;6;1;0,0833;Частое
26;среда;10;1;0,0833;Частое
26;среда;7;1;0,0833;Частое
26;среда;11;1;0,0833;Частое
26;среда;16;1;0,0833;Частое
26;среда;19;1;0,0833;Частое
26;среда;2;1;0,0833;Частое
26;среда;13;2;0,1667;Редкое
26;среда;18;2;0,1667;Редкое
26;среда;1;1;0,0833;Редкое
26;среда;6;1;0,0833;Редкое
26;среда;10;1;0,0833;Редкое
26;среда;7;1;0,0833;Редкое
26;среда;11;1;0,0833;Редкое
26;среда;16;1;0,0833;Редкое
26;среда;19;1;0,0833;Редкое
26;среда;2;1;0,0833;Редкое
26;четверг;12;4;0,1667;Частое
26;четверг;18;3;0,125;Частое
26;четверг;9;3;0,125;Частое
26;четверг;16;3;0,125;Частое
26;четверг;11;2;0,0833;Частое
26;четверг;10;2;0,0833;Частое
26;четверг;15;2;0,0833;Частое
26;четверг;3;1;0,0417;Частое
26;четверг;5;1;0,0417;Частое
26;четверг;17;1;0,0417;Частое
26;четверг;9;3;0,125;Редкое
26;четверг;16;3;0,125;Редкое
26;четверг;11;2;0,0833;Редкое
26;четверг;10;2;0,0833;Редкое
26;четверг;15;2;0,0833;Редкое
26;четверг;3;1;0,0417;Редкое
26;четверг;5;1;0,0417;Редкое
26;четверг;17;1;0,0417;Редкое
26;четверг;20;1;0,0417;Редкое
26;четверг;1;1;0,0417;Редкое
26;пятница;7;2;0,1667;Частое
26;пятница;10;1;0,0833;Частое
26;пятница;12;1;0,0833;Частое
26;пятница;16;1;0,0833;Частое
26;пятница;9;1;0,0833;Частое
26;пятница;15;1;0,0833;Частое
26;пятница;11;1;0,0833;Частое
26;пятница;19;1;0,0833;Частое
26;пятница;20;1;0,0833;Частое
26;пятница;1;1;0,0833;Частое
26;пятница;10;1;0,0833;Редкое
26;пятница;12;1;0,0833;Редкое
26;пятница;16;1;0,0833;Редкое
26;пятница;9;1;0,0833;Редкое
26;пятница;15;1;0,0833;Редкое
26;пятница;11;1;0,0833;Редкое
26;пятница;19;1;0,0833;Редкое
26;пятница;20;1;0,0833;Редкое
26;пятница;1;1;0,0833;Редкое
26;пятница;18;1;0,0833;Редкое
26;воскресенье;19;2;0,1667;Частое
26;воскресенье;20;2;0,1667;Частое
26;воскресенье;9;2;0,1667;Частое
26;воскресенье;3;1;0,0833;Частое
26;воскресенье;11;1;0,0833;Частое
26;воскресенье;4;1;0,0833;Частое
26;воскресенье;13;1;0,0833;Частое
26;воскресенье;6;1;0,0833;Частое
26;воскресенье;1;1;0,0833;Частое
26;воскресенье;19;2;0,1667;Редкое
26;воскресенье;20;2;0,1667;Редкое
26;воскресенье;9;2;0,1667;Редкое
26;воскресенье;3;1;0,0833;Редкое
26;воскресенье;11;1;0,0833;Редкое
26;воскресенье;4;1;0,0833;Редкое
26;воскресенье;13;1;0,0833;Редкое
26;воскресенье;6;1;0,0833;Редкое
26;воскресенье;1;1;0,0833;Редкое
27;понедельник;6;2;0,1667;Частое
27;понедельник;11;1;0,0833;Частое
27;понедельник;19;1;0,0833;Частое
27;понедельник;20;1;0,0833;Частое
27;понедельник;12;1;0,0833;Частое
27;понедельник;17;1;0,0833;Частое
27;понедельник;1;1;0,0833;Частое
27;понедельник;10;1;0,0833;Частое
27;понедельник;2;1;0,0833;Частое
27;понедельник;15;1;0,0833;Частое
27;понедельник;11;1;0,0833;Редкое
27;понедельник;19;1;0,0833;Редкое
27;понедельник;20;1;0,0833;Редкое
27;понедельник;12;1;0,0833;Редкое
27;понедельник;17;1;0,0833;Редкое
27;понедельник;1;1;0,0833;Редкое
27;понедельник;10;1;0,0833;Редкое
27;понедельник;2;1;0,0833;Редкое
27;понедельник;15;1;0,0833;Редкое
27;понедельник;16;1;0,0833;Редкое
27;вторник;20;3;0,25;Частое
27;вторник;1;1;0,0833;Частое
27;вторник;5;1;0,0833;Частое
27;вторник;12;1;0,0833;Частое
27;вторник;4;1;0,0833;Частое
27;вторник;7;1;0,0833;Частое
27;вторник;3;1;0,0833;Частое
27;вторник;11;1;0,0833;Частое
27;вторник;2;1;0,0833;Частое
27;вторник;9;1;0,0833;Частое
27;вторник;20;3;0,25;Редкое
27;вторник;1;1;0,0833;Редкое
27;вторник;5;1;0,0833;Редкое
27;вторник;12;1;0,0833;Редкое
27;вторник;4;1;0,0833;Редкое
27;вторник;7;1;0,0833;Редкое
27;вторник;3;1;0,0833;Редкое
27;вторник;11;1;0,0833;Редкое
27;вторник;2;1;0,0833;Редкое
27;вторник;9;1;0,0833;Редкое
27;среда;5;2;0,1667;Частое
27;среда;4;2;0,1667;Частое
27;среда;6;1;0,0833;Частое
27;среда;8;1;0,0833;Частое
27;среда;16;1;0,0833;Частое
27;среда;17;1;0,0833;Частое
27;среда;9;1;0,0833;Частое
27;среда;11;1;0,0833;Частое
27;среда;2;1;0,0833;Частое
27;среда;10;1;0,0833;Частое
27;среда;5;2;0,1667;Редкое
27;среда;4;2;0,1667;Редкое
27;среда;6;1;0,0833;Редкое
27;среда;8;1;0,0833;Редкое
27;среда;16;1;0,0833;Редкое
27;среда;17;1;0,0833;Редкое
27;среда;9;1;0,0833;Редкое
27;среда;11;1;0,0833;Редкое
27;среда;2;1;0,0833;Редкое
27;среда;10;1;0,0833;Редкое
27;четверг;18;2;0,1667;Частое
27;четверг;17;2;0,1667;Частое
27;четверг;6;1;0,0833;Частое
27;четверг;11;1;0,0833;Частое
27;четверг;12;1;0,0833;Частое
27;четверг;15;1;0,0833;Частое
27;четверг;5;1;0,0833;Частое
27;четверг;14;1;0,0833;Частое
27;четверг;8;1;0,0833;Частое
27;четверг;13;1;0,0833;Частое
27;четверг;18;2;0,1667;Редкое
27;четверг;17;2;0,1667;Редкое
27;четверг;6;1;0,0833;Редкое
27;четверг;11;1;0,0833;Редкое
27;четверг;12;1;0,0833;Редкое
27;четверг;15;1;0,0833;Редкое
27;четверг;5;1;0,0833;Редкое
27;четверг;14;1;0,0833;Редкое
27;четверг;8;1;0,0833;Редкое
27;четверг;13;1;0,0833;Редкое
27;пятница;18;4;0,1667;Частое
27;пятница;15;3;0,125;Частое
27;пятница;4;2;0,0833;Частое
27;пятница;14;2;0,0833;Частое
27;пятница;20;2;0,0833;Частое
27;пятница;5;2;0,0833;Частое
27;пятница;7;1;0,0417;Частое
27;пятница;1;1;0,0417;Частое
27;пятница;9;1;0,0417;Частое
27;пятница;2;1;0,0417;Частое
27;пятница;5;2;0,0833;Редкое
27;пятница;7;1;0,0417;Редкое
27;пятница;1;1;0,0417;Редкое
27;пятница;9;1;0,0417;Редкое
27;пятница;2;1;0,0417;Редкое
27;пятница;3;1;0,0417;Редкое
27;пятница;11;1;0,0417;Редкое
27;пятница;17;1;0,0417;Редкое
27;пятница;8;1;0,0417;Редкое
27;пятница;12;1;0,0417;Редкое
27;суббота;20;3;0,25;Частое
27;суббота;10;2;0,1667;Частое
27;суббота;7;1;0,0833;Частое
27;суббота;11;1;0,0833;Частое
27;суббота;15;1;0,0833;Частое
27;суббота;1;1;0,0833;Частое
27;суббота;3;1;0,0833;Частое
27;суббота;16;1;0,0833;Частое
27;суббота;8;1;0,0833;Частое
27;суббота;20;3;0,25;Редкое
27;суббота;10;2;0,1667;Редкое
27;суббота;7;1;0,0833;Редкое
27;суббота;11;1;0,0833;Редкое
27;суббота;15;1;0,0833;Редкое
27;суббота;1;1;0,0833;Редкое
27;суббота;3;1;0,0833;Редкое
27;суббота;16;1;0,0833;Редкое
27;суббота;8;1;0,0833;Редкое
28;вторник;17;2;0,1667;Частое
28;вторник;11;2;0,1667;Частое
28;вторник;13;2;0,1667;Частое
28;вторник;6;1;0,0833;Частое
28;вторник;14;1;0,0833;Частое
28;вторник;18;1;0,0833;Частое
28;вторник;9;1;0,0833;Частое
28;вторник;19;1;0,0833;Частое
28;вторник;16;1;0,0833;Частое
28;вторник;17;2;0,1667;Редкое
28;вторник;11;2;0,1667;Редкое
28;вторник;13;2;0,1667;Редкое
28;вторник;6;1;0,0833;Редкое
28;вторник;14;1;0,0833;Редкое
28;вторник;18;1;0,0833;Редкое
28;вторник;9;1;0,0833;Редкое
28;вторник;19;1;0,0833;Редкое
28;вторник;16;1;0,0833;Редкое
28;среда;2;2;0,1667;Частое
28;среда;1;2;0,1667;Частое
28;среда;12;1;0,0833;Частое
28;среда;18;1;0,0833;Частое
28;среда;9;1;0,0833;Частое
28;среда;17;1;0,0833;Частое
28;среда;20;1;0,0833;Частое
28;среда;8;1;0,0833;Частое
28;среда;3;1;0,0833;Частое
28;среда;10;1;0,0833;Частое
28;среда;2;2;0,1667;Редкое
28;среда;1;2;0,1667;Редкое
28;среда;12;1;0,0833;Редкое
28;среда;18;1;0,0833;Редкое
28;среда;9;1;0,0833;Редкое
28;среда;17;1;0,0833;Редкое
28;среда;20;1;0,0833;Редкое
28;среда;8;1;0,0833;Редкое
28;среда;3;1;0,0833;Редкое
28;среда;10;1;0,0833;Редкое
28;четверг;12;2;0,1667;Частое
28;четверг;15;2;0,1667;Частое
28;четверг;4;1;0,0833;Частое
28;четверг;20;1;0,0833;Частое
28;четверг;19;1;0,0833;Частое
28;четверг;7;1;0,0833;Частое
28;четверг;10;1;0,0833;Частое
28;четверг;2;1;0,0833;Частое
28;четверг;6;1;0,0833;Частое
28;четверг;13;1;0,0833;Частое
28;четверг;12;2;0,1667;Редкое
28;четверг;15;2;0,1667;Редкое
28;четверг;4;1;0,0833;Редкое
28;четверг;20;1;0,0833;Редкое
28;четверг;19;1;0,0833;Редкое
28;четверг;7;1;0,0833;Редкое
28;четверг;10;1;0,0833;Редкое
28;четверг;2;1;0,0833;Редкое
28;четверг;6;1;0,0833;Редкое
28;четверг;13;1;0,0833;Редкое
28;пятница;9;3;0,25;Частое
28;пятница;17;2;0,1667;Частое
28;пятница;14;1;0,0833;Частое
28;пятница;10;1;0,0833;Частое
28;пятница;1;1;0,0833;Частое
28;пятница;16;1;0,0833;Частое
28;пятница;8;1;0,0833;Частое
28;пятница;12;1;0,0833;Частое
28;пятница;13;1;0,0833;Частое
28;пятница;9;3;0,25;Редкое
28;пятница;17;2;0,1667;Редкое
28;пятница;14;1;0,0833;Редкое
28;пятница;10;1;0,0833;Редкое
28;пятница;1;1;0,0833;Редкое
28;пятница;16;1;0,0833;Редкое
28;пятница;8;1;0,0833;Редкое
28;пятница;12;1;0,0833;Редкое
28;пятница;13;1;0,0833;Редкое
28;суббота;10;3;0,125;Частое
28;суббота;16;3;0,125;Частое
28;суббота;1;2;0,0833;Частое
28;суббота;7;2;0,0833;Частое
28;суббота;17;2;0,0833;Частое
28;суббота;4;2;0,0833;Частое
28;суббота;6;1;0,0417;Частое
28;суббота;18;1;0,0417;Частое
28;суббота;3;1;0,0417;Частое
28;суббота;14;1;0,0417;Частое
28;суббота;6;1;0,0417;Редкое
28;суббота;18;1;0,0417;Редкое
28;суббота;3;1;0,0417;Редкое
28;суббота;14;1;0,0417;Редкое
28;суббота;12;1;0,0417;Редкое
28;суббота;13;1;0,0417;Редкое
28;суббота;15;1;0,0417;Редкое
28;суббота;5;1;0,0417;Редкое
28;суббота;20;1;0,0417;Редкое
28;суббота;2;1;0,0417;Редкое
28;воскресенье;5;2;0,1667;Частое
28;воскресенье;16;2;0,1667;Частое
28;воскресенье;2;2;0,1667;Частое
28;воскресенье;18;1;0,0833;Частое
28;воскресенье;20;1;0,0833;Частое
28;воскресенье;4;1;0,0833;Частое
28;воскресенье;7;1;0,0833;Частое
28;воскресенье;6;1;0,0833;Частое
28;воскресенье;17;1;0,0833;Частое
28;воскресенье;5;2;0,1667;Редкое
28;воскресенье;16;2;0,1667;Редкое
28;воскресенье;2;2;0,1667;Редкое
28;воскресенье;18;1;0,0833;Редкое
28;воскресенье;20;1;0,0833;Редкое
28;воскресенье;4;1;0,0833;Редкое
28;воскресенье;7;1;0,0833;Редкое
28;воскресенье;6;1;0,0833;Редкое
28;воскресенье;17;1;0,0833;Редкое
29;понедельник;5;4;0,3333;Частое
29;понедельник;12;3;0,25;Частое
29;понедельник;20;2;0,1667;Частое
29;понедельник;18;1;0,0833;Частое
29;понедельник;8;1;0,0833;Частое
29;понедельник;1;1;0,0833;Частое
29;понедельник;5;4;0,3333;Редкое
29;понедельник;12;3;0,25;Редкое
29;понедельник;20;2;0,1667;Редкое
29;понедельник;18;1;0,0833;Редкое
29;понедельник;8;1;0,0833;Редкое
29;понедельник;1;1;0,0833;Редкое
29;среда;8;3;0,125;Частое
29;среда;1;3;0,125;Частое
29;среда;16;2;0,0833;Частое
29;среда;15;2;0,0833;Частое
29;среда;18;2;0,0833;Частое
29;среда;10;2;0,0833;Частое
29;среда;6;2;0,0833;Частое
29;среда;9;1;0,0417;Частое
29;среда;3;1;0,0417;Частое
29;среда;11;1;0,0417;Частое
29;среда;10;2;0,0833;Редкое
29;среда;6;2;0,0833;Редкое
29;среда;9;1;0,0417;Редкое
29;среда;3;1;0,0417;Редкое
29;среда;11;1;0,0417;Редкое
29;среда;19;1;0,0417;Редкое
29;среда;5;1;0,0417;Редкое
29;среда;13;1;0,0417;Редкое
29;среда;12;1;0,0417;Редкое
29;среда;14;1;0,0417;Редкое
29;четверг;1;3;0,25;Частое
29;четверг;17;2;0,1667;Частое
29;четверг;16;2;0,1667;Частое
29;четверг;15;1;0,0833;Частое
29;четверг;18;1;0,0833;Частое
29;четверг;5;1;0,0833;Частое
29;четверг;3;1;0,0833;Частое
29;четверг;11;1;0,0833;Частое
29;четверг;1;3;0,25;Редкое
29;четверг;17;2;0,1667;Редкое
29;четверг;16;2;0,1667;Редкое
29;четверг;15;1;0,0833;Редкое
29;четверг;18;1;0,0833;Редкое
29;четверг;5;1;0,0833;Редкое
29;четверг;3;1;0,0833;Редкое
29;четверг;11;1;0,0833;Редкое
29;пятница;7;2;0,1667;Частое
29;пятница;19;2;0,1667;Частое
29;пятница;5;2;0,1667;Частое
29;пятница;9;1;0,0833;Частое
29;пятница;4;1;0,0833;Частое
29;пятница;2;1;0,0833;Частое
29;пятница;3;1;0,0833;Частое
29;пятница;17;1;0,0833;Частое
29;пятница;18;1;0,0833;Частое
29;пятница;7;2;0,1667;Редкое
29;пятница;19;2;0,1667;Редкое
29;пятница;5;2;0,1667;Редкое
29;пятница;9;1;0,0833;Редкое
29;пятница;4;1;0,0833;Редкое
29;пятница;2;1;0,0833;Редкое
29;пятница;3;1;0,0833;Редкое
29;пятница;17;1;0,0833;Редкое
29;пятница;18;1;0,0833;Редкое
29;суббота;4;2;0,1667;Частое
29;суббота;6;2;0,1667;Частое
29;суббота;17;2;0,1667;Частое
29;суббота;13;1;0,0833;Частое
29;суббота;3;1;0,0833;Частое
29;суббота;19;1;0,0833;Частое
29;суббота;5;1;0,0833;Частое
29;суббота;11;1;0,0833;Частое
29;суббота;14;1;0,0833;Частое
29;суббота;4;2;0,1667;Редкое
29;суббота;6;2;0,1667;Редкое
29;суббота;17;2;0,1667;Редкое
29;суббота;13;1;0,0833;Редкое
29;суббота;3;1;0,0833;Редкое
29;суббота;19;1;0,0833;Редкое
29;суббота;5;1;0,0833;Редкое
29;суббота;11;1;0,0833;Редкое
29;суббота;14;1;0,0833;Редкое
29;воскресенье;3;2;0,1667;Частое
29;воскресенье;11;2;0,1667;Частое
29;воскресенье;19;2;0,1667;Частое
29;воскресенье;7;1;0,0833;Частое
29;воскресенье;10;1;0,0833;Частое
29;воскресенье;14;1;0,0833;Частое
29;воскресенье;2;1;0,0833;Частое
29;воскресенье;12;1;0,0833;Частое
29;воскресенье;17;1;0,0833;Частое
29;воскресенье;3;2;0,1667;Редкое
29;воскресенье;11;2;0,1667;Редкое
29;воскресенье;19;2;0,1667;Редкое
29;воскресенье;7;1;0,0833;Редкое
29;воскресенье;10;1;0,0833;Редкое
29;воскресенье;14;1;0,0833;Редкое
29;воскресенье;2;1;0,0833;Редкое
29;воскресенье;12;1;0,0833;Редкое
29;воскресенье;17;1;0,0833;Редкое
30;понедельник;7;3;0,25;Частое
30;понедельник;6;1;0,0833;Частое
30;понедельник;8;1;0,0833;Частое
30;понедельник;20;1;0,0833;Частое
30;понедельник;1;1;0,0833;Частое
30;понедельник;18;1;0,0833;Частое
30;понедельник;4;1;0,0833;Частое
30;понедельник;11;1;0,0833;Частое
30;понедельник;14;1;0,0833;Частое
30;понедельник;17;1;0,0833;Частое
30;понедельник;7;3;0,25;Редкое
30;понедельник;6;1;0,0833;Редкое
30;понедельник;8;1;0,0833;Редкое
30;понедельник;20;1;0,0833;Редкое
30;понедельник;1;1;0,0833;Редкое
30;понедельник;18;1;0,0833;Редкое
30;понедельник;4;1;0,0833;Редкое
30;понедельник;11;1;0,0833;Редкое
30;понедельник;14;1;0,0833;Редкое
30;понедельник;17;1;0,0833;Редкое
30;вторник;9;3;0,25;Частое
30;вторник;1;1;0,0833;Частое
30;вторник;12;1;0,0833;Частое
30;вторник;7;1;0,0833;Частое
30;вторник;19;1;0,0833;Частое
30;вторник;14;1;0,0833;Частое
30;вторник;17;1;0,0833;Частое
30;вторник;4;1;0,0833;Частое
30;вторник;11;1;0,0833;Частое
30;вторник;18;1;0,0833;Частое
30;вторник;9;3;0,25;Редкое
30;вторник;1;1;0,0833;Редкое
30;вторник;12;1;0,0833;Редкое
30;вторник;7;1;0,0833;Редкое
30;вторник;19;1;0,0833;Редкое
30;вторник;14;1;0,0833;Редкое
30;вторник;17;1;0,0833;Редкое
30;вторник;4;1;0,0833;Редкое
30;вторник;11;1;0,0833;Редкое
30;вторник;18;1;0,0833;Редкое
30;четверг;8;3;0,125;Частое
30;четверг;11;2;0,0833;Частое
30;четверг;5;2;0,0833;Частое
30;четверг;7;2;0,0833;Частое
30;четверг;13;2;0,0833;Частое
30;четверг;18;2;0,0833;Частое
30;четверг;4;2;0,0833;Частое
30;четверг;10;1;0,0417;Частое
30;четверг;2;1;0,0417;Частое
30;четверг;9;1;0,0417;Частое
30;четверг;4;2;0,0833;Редкое
30;четверг;10;1;0,0417;Редкое
30;четверг;2;1;0,0417;Редкое
30;четверг;9;1;0,0417;Редкое
30;четверг;12;1;0,0417;Редкое
30;четверг;1;1;0,0417;Редкое
30;четверг;16;1;0,0417;Редкое
30;четверг;6;1;0,0417;Редкое
30;четверг;14;1;0,0417;Редкое
30;четверг;19;1;0,0417;Редкое
30;пятница;1;2;0,1667;Частое
30;пятница;8;2;0,1667;Частое
30;пятница;9;2;0,1667;Частое
30;пятница;16;1;0,0833;Частое
30;пятница;6;1;0,0833;Частое
30;пятница;14;1;0,0833;Частое
30;пятница;17;1;0,0833;Частое
30;пятница;11;1;0,0833;Частое
30;пятница;20;1;0,0833;Частое
30;пятница;1;2;0,1667;Редкое
30;пятница;8;2;0,1667;Редкое
30;пятница;9;2;0,1667;Редкое
30;пятница;16;1;0,0833;Редкое
30;пятница;6;1;0,0833;Редкое
30;пятница;14;1;0,0833;Редкое
30;пятница;17;1;0,0833;Редкое
30;пятница;11;1;0,0833;Редкое
30;пятница;20;1;0,0833;Редкое
30;суббота;1;2;0,1667;Частое
30;суббота;6;1;0,0833;Частое
30;суббота;14;1;0,0833;Частое
30;суббота;13;1;0,0833;Частое
30;суббота;16;1;0,0833;Частое
30;суббота;2;1;0,0833;Частое
30;суббота;9;1;0,0833;Частое
30;суббота;15;1;0,0833;Частое
30;суббота;5;1;0,0833;Частое
30;суббота;18;1;0,0833;Частое
30;суббота;6;1;0,0833;Редкое
30;суббота;14;1;0,0833;Редкое
30;суббота;13;1;0,0833;Редкое
30;суббота;16;1;0,0833;Редкое
30;суббота;2;1;0,0833;Редкое
30;суббота;9;1;0,0833;Редкое
30;суббота;15;1;0,0833;Редкое
30;суббота;5;1;0,0833;Редкое
30;суббота;18;1;0,0833;Редкое
30;суббота;20;1;0,0833;Редкое
30;воскресенье;1;2;0,1667;Частое
30;воскресенье;10;2;0,1667;Частое
30;воскресенье;7;1;0,0833;Частое
30;воскресенье;11;1;0,0833;Частое
30;воскресенье;2;1;0,0833;Частое
30;воскресенье;17;1;0,0833;Частое
30;воскресенье;3;1;0,0833;Частое
30;воскресенье;9;1;0,0833;Частое
30;воскресенье;4;1;0,0833;Частое
30;воскресенье;16;1;0,0833;Частое
30;воскресенье;1;2;0,1667;Редкое
30;воскресенье;10;2;0,1667;Редкое
30;воскресенье;7;1;0,0833;Редкое
30;воскресенье;11;1;0,0833;Редкое
30;воскресенье;2;1;0,0833;Редкое
30;воскресенье;17;1;0,0833;Редкое
30;воскресенье;3;1;0,0833;Редкое
30;воскресенье;9;1;0,0833;Редкое
30;воскресенье;4;1;0,0833;Редкое
30;воскресенье;16;1;0,0833;Редкое
31;вторник;16;2;0,1667;Частое
31;вторник;3;1;0,0833;Частое
31;вторник;11;1;0,0833;Частое
31;вторник;7;1;0,0833;Частое
31;вторник;10;1;0,0833;Частое
31;вторник;1;1;0,0833;Частое
31;вторник;17;1;0,0833;Частое
31;вторник;19;1;0,0833;Частое
31;вторник;4;1;0,0833;Частое
31;вторник;6;1;0,0833;Частое
31;вторник;3;1;0,0833;Редкое
31;вторник;11;1;0,0833;Редкое
31;вторник;7;1;0,0833;Редкое
31;вторник;10;1;0,0833;Редкое
31;вторник;1;1;0,0833;Редкое
31;вторник;17;1;0,0833;Редкое
31;вторник;19;1;0,0833;Редкое
31;вторник;4;1;0,0833;Редкое
31;вторник;6;1;0,0833;Редкое
31;вторник;9;1;0,0833;Редкое
31;среда;7;2;0,1667;Частое
31;среда;6;1;0,0833;Частое
31;среда;20;1;0,0833;Частое
31;среда;8;1;0,0833;Частое
31;среда;11;1;0,0833;Частое
31;среда;2;1;0,0833;Частое
31;среда;3;1;0,0833;Частое
31;среда;17;1;0,0833;Частое
31;среда;12;1;0,0833;Частое
31;среда;16;1;0,0833;Частое
31;среда;6;1;0,0833;Редкое
31;среда;20;1;0,0833;Редкое
31;среда;8;1;0,0833;Редкое
31;среда;11;1;0,0833;Редкое
31;среда;2;1;0,0833;Редкое
31;среда;3;1;0,0833;Редкое
31;среда;17;1;0,0833;Редкое
31;среда;12;1;0,0833;Редкое
31;среда;16;1;0,0833;Редкое
31;среда;19;1;0,0833;Редкое
31;пятница;9;2;0,1667;Частое
31;пятница;1;1;0,0833;Частое
31;пятница;13;1;0,0833;Частое
31;пятница;11;1;0,0833;Частое
31;пятница;17;1;0,0833;Частое
31;пятница;6;1;0,0833;Частое
31;пятница;7;1;0,0833;Частое
31;пятница;14;1;0,0833;Частое
31;пятница;10;1;0,0833;Частое
31;пятница;16;1;0,0833;Частое
31;пятница;1;1;0,0833;Редкое
31;пятница;13;1;0,0833;Редкое
31;пятница;11;1;0,0833;Редкое
31;пятница;17;1;0,0833;Редкое
31;пятница;6;1;0,0833;Редкое
31;пятница;7;1;0,0833;Редкое
31;пятница;14;1;0,0833;Редкое
31;пятница;10;1;0,0833;Редкое
31;пятница;16;1;0,0833;Редкое
31;пятница;18;1;0,0833;Редкое
31;суббота;2;3;0,25;Частое
31;суббота;9;2;0,1667;Частое
31;суббота;1;1;0,0833;Частое
31;суббота;19;1;0,0833;Частое
31;суббота;20;1;0,0833;Частое
31;суббота;18;1;0,0833;Частое
31;суббота;7;1;0,0833;Частое
31;суббота;13;1;0,0833;Частое
31;суббота;10;1;0,0833;Частое
31;суббота;2;3;0,25;Редкое
31;суббота;9;2;0,1667;Редкое
31;суббота;1;1;0,0833;Редкое
31;суббота;19;1;0,0833;Редкое
31;суббота;20;1;0,0833;Редкое
31;суббота;18;1;0,0833;Редкое
31;суббота;7;1;0,0833;Редкое
31;суббота;13;1;0,0833;Редкое
31;суббота;10;1;0,0833;Редкое
31;воскресенье;11;2;0,1667;Частое
31;воскресенье;4;1;0,0833;Частое
31;воскресенье;10;1;0,0833;Частое
31;воскресенье;5;1;0,0833;Частое
31;воскресенье;9;1;0,0833;Частое
31;воскресенье;1;1;0,0833;Частое
31;воскресенье;14;1;0,0833;Частое
31;воскресенье;19;1;0,0833;Частое
31;воскресенье;3;1;0,0833;Частое
31;воскресенье;6;1;0,0833;Частое
31;воскресенье;4;1;0,0833;Редкое
31;воскресенье;10;1;0,0833;Редкое
31;воскресенье;5;1;0,0833;Редкое
31;воскресенье;9;1;0,0833;Редкое
31;воскресенье;1;1;0,0833;Редкое
31;воскресенье;14;1;0,0833;Редкое
31;воскресенье;19;1;0,0833;Редкое
31;воскресенье;3;1;0,0833;Редкое
31;воскресенье;6;1;0,0833;Редкое
31;воскресенье;8;1;0,0833;Редкое
